Game_id,Person_id,screen_assists,charges_drawn,loose_balls_recovered,deflections,contested_shots,contested_2_shots,contested_3_shots,box_outs,offensive_loose_ball_recoveries,defensive_loose_ball_recoveries,defensive_box_outs,offensive_box_outs,pts_off_screen_assists
0021700201,203925,0,0,1,1,4,3,1,1,1,0,0,1,0
0021700201,203935,2,0,0,0,9,3,6,2,0,0,1,1,6
0021700201,1626178,1,0,1,1,14,11,3,7,1,0,7,0,2
0021700201,1626179,0,0,1,1,5,1,4,0,1,0,0,0,0
0021700201,1627747,0,0,1,2,4,1,3,1,0,1,1,0,0
0021700201,1627759,1,0,1,4,10,3,7,5,0,1,4,1,3
0021700201,1627785,0,0,1,0,2,1,1,0,0,1,0,0,0
0021700201,1628369,1,0,1,3,9,4,5,5,0,1,5,0,2
0021700201,1628386,0,0,0,0,4,3,1,5,0,0,5,0,0
0021700201,1628400,0,0,0,0,3,2,1,1,0,0,1,0,0
0021700201,1628464,0,0,0,0,1,1,0,4,0,0,3,1,0
0021700202,2772,0,0,3,3,3,0,3,2,1,2,2,0,0
0021700202,101139,0,0,0,1,4,2,2,1,0,0,1,0,0
0021700202,200768,1,0,3,3,4,0,4,0,0,3,0,0,2
0021700202,200782,0,0,0,0,3,1,2,2,0,0,1,1,0
0021700202,201569,0,0,2,2,5,2,3,0,1,1,0,0,0
0021700202,201583,2,1,0,0,8,6,2,8,0,0,4,4,4
0021700202,201586,2,0,0,0,10,5,5,5,0,0,5,0,4
0021700202,201601,0,0,0,1,8,4,4,0,0,0,0,0,0
0021700202,201935,1,0,0,2,9,5,4,1,0,0,1,0,2
0021700202,201942,0,0,1,2,5,4,1,4,0,1,4,0,0
0021700202,202685,1,1,0,0,6,5,1,5,0,0,5,0,3
0021700202,203512,1,0,0,0,1,1,0,0,0,0,0,0,2
0021700202,203991,2,0,1,0,9,8,1,12,1,0,11,1,5
0021700202,204028,2,0,0,1,7,4,3,0,0,0,0,0,4
0021700202,1626153,1,1,1,2,4,0,4,0,0,1,0,0,2
0021700202,1627743,0,0,0,0,1,0,1,0,0,0,0,0,0
0021700202,1627751,2,0,0,0,6,6,0,3,0,0,3,0,5
0021700202,1627783,2,0,0,4,4,1,3,1,0,0,1,0,5
0021700202,1627832,0,0,3,2,0,0,0,0,1,2,0,0,0
0021700202,1628035,0,0,0,0,1,0,1,0,0,0,0,0,0
0021700202,1628384,1,1,2,4,7,2,5,2,1,1,2,0,2
0021700203,1717,5,0,0,0,8,5,3,6,0,0,6,0,11
0021700203,1938,0,0,1,0,2,0,2,0,0,1,0,0,0
0021700203,2200,3,0,1,0,7,5,2,5,1,0,5,0,7
0021700203,200746,2,0,0,1,16,12,4,6,0,0,5,1,4
0021700203,200752,2,0,0,0,4,2,2,2,0,0,2,0,4
0021700203,200826,0,0,1,1,3,2,1,1,0,1,1,0,0
0021700203,201980,1,0,1,1,7,1,6,2,0,1,2,0,2
0021700203,201988,0,0,1,5,6,4,2,0,0,1,0,0,0
0021700203,202083,0,0,0,1,9,3,6,1,0,0,1,0,0
0021700203,202722,1,0,0,1,2,0,2,0,0,0,0,0,3
0021700203,203084,0,0,4,3,6,4,2,5,3,1,5,0,0
0021700203,203464,0,1,0,0,3,2,1,0,0,0,0,0,0
0021700203,203530,3,0,0,0,0,0,0,1,0,0,1,0,7
0021700203,203937,1,0,1,3,7,5,2,1,1,0,0,1,2
0021700203,1626257,3,0,1,1,9,8,1,4,1,0,3,1,7
0021700203,1627749,0,0,2,1,6,2,4,0,1,1,0,0,0
0021700203,1627812,0,0,2,1,6,3,3,3,1,1,3,0,0
0021700203,1627854,1,0,1,0,4,2,2,1,1,0,1,0,2
0021700203,1628372,0,0,0,1,6,3,3,2,0,0,2,0,0
0021700203,1628467,1,0,1,0,7,6,1,4,1,0,4,0,2
0021700204,2216,0,0,1,1,7,4,3,5,0,1,3,2,0
0021700204,101141,2,0,0,0,3,1,2,2,0,0,2,0,5
0021700204,201158,0,0,1,1,3,1,2,0,0,1,0,0,0
0021700204,201585,0,0,2,0,5,4,1,6,0,2,3,3,0
0021700204,201588,0,0,1,2,4,3,1,0,0,1,0,0,0
0021700204,202066,1,0,1,0,3,0,3,0,0,1,0,0,2
0021700204,202337,1,0,0,1,4,2,2,2,0,0,1,1,2
0021700204,203145,0,0,1,1,4,2,2,0,0,1,0,0,0
0021700204,203471,0,0,1,0,5,2,3,1,0,1,1,0,0
0021700204,203473,1,0,0,4,9,8,1,4,0,0,3,1,2
0021700204,203992,0,0,1,0,1,1,0,2,0,1,2,0,0
0021700204,1626161,0,1,0,2,3,2,1,3,0,0,2,1,0
0021700204,1627098,0,0,1,1,4,1,3,1,0,1,1,0,0
0021700204,1627741,0,0,1,1,5,3,2,2,0,1,2,0,0
0021700204,1627746,0,0,0,0,2,1,1,1,0,0,0,1,0
0021700204,1627752,0,1,3,3,8,6,2,0,0,3,0,0,0
0021700204,1627781,0,0,0,1,4,0,4,0,0,0,0,0,0
0021700204,1627819,0,0,1,1,6,2,4,0,0,1,0,0,0
0021700204,1627834,0,0,1,2,2,2,0,1,0,1,1,0,0
0021700204,1628368,0,0,1,3,4,1,3,0,0,1,0,0,0
0021700204,1628381,2,0,0,0,5,5,0,11,0,0,10,1,4
0021700204,1628382,0,0,0,2,6,4,2,2,0,0,2,0,0
0021700204,1628412,0,0,0,0,1,0,1,0,0,0,0,0,0
0021700204,1628463,4,0,0,0,9,8,1,7,0,0,6,1,11
0021700205,101133,6,0,0,0,4,3,1,3,0,0,2,1,14
0021700205,101162,2,0,1,1,11,11,0,10,1,0,7,3,4
0021700205,201609,0,0,1,1,8,6,2,2,1,0,2,0,0
0021700205,201949,2,0,1,1,6,2,4,3,1,0,3,0,5
0021700205,201961,1,0,0,1,1,1,0,0,0,0,0,0,3
0021700205,201975,1,0,1,0,4,2,2,0,0,1,0,0,2
0021700205,202322,0,0,1,0,10,9,1,0,0,1,0,0,0
0021700205,202355,3,0,0,0,10,9,1,5,0,0,2,3,6
0021700205,202693,1,0,0,0,4,3,1,4,0,0,2,2,2
0021700205,203078,1,0,3,4,13,2,11,1,2,1,1,0,2
0021700205,203079,0,0,1,2,9,7,2,1,0,1,1,0,0
0021700205,203482,4,0,0,2,3,3,0,6,0,0,4,2,10
0021700205,203490,2,0,0,4,6,4,2,2,0,0,0,2,4
0021700205,204020,0,0,2,1,12,8,4,0,2,0,0,0,0
0021700205,204025,0,0,0,0,5,2,3,2,0,0,2,0,0
0021700205,1626159,2,0,2,1,10,7,3,2,2,0,2,0,5
0021700205,1626162,0,0,0,1,5,3,2,1,0,0,1,0,0
0021700205,1626196,0,1,0,2,7,6,1,2,0,0,2,0,0
0021700206,101127,0,0,0,1,3,0,3,2,0,0,1,1,0
0021700206,200757,2,0,1,3,4,2,2,5,1,0,5,0,5
0021700206,201584,0,0,1,0,2,1,1,2,1,0,1,1,0
0021700206,201937,0,0,0,5,6,6,0,2,0,0,2,0,0
0021700206,201973,1,0,1,1,10,10,0,5,1,0,5,0,2
0021700206,202324,8,0,0,2,12,10,2,28,0,0,26,2,17
0021700206,202327,1,0,1,1,4,4,0,10,1,0,9,1,2
0021700206,202498,1,0,0,0,2,1,1,2,0,0,2,0,2
0021700206,202683,4,0,0,0,12,10,2,15,0,0,12,3,9
0021700206,202692,0,0,3,2,7,3,4,1,1,2,1,0,0
0021700206,203124,2,0,0,2,7,5,2,3,0,0,3,0,4
0021700206,203501,1,0,2,2,6,2,4,3,1,1,3,0,3
0021700206,203918,0,0,0,0,7,5,2,1,0,0,1,0,0
0021700206,203926,0,0,2,0,3,2,1,1,2,0,1,0,0
0021700206,204001,0,1,1,3,16,10,6,6,0,1,5,1,0
0021700206,204060,0,0,1,1,6,2,4,2,1,0,2,0,0
0021700206,1628373,0,0,2,4,4,3,1,0,2,0,0,0,0
0021700206,1628378,0,0,1,2,5,1,4,1,0,1,1,0,0
0021700207,2544,0,0,2,4,7,6,1,4,1,1,3,1,0
0021700207,2548,0,0,3,2,3,2,1,3,3,0,2,1,0
0021700207,2594,1,0,0,0,6,4,2,2,0,0,2,0,2
0021700207,2730,4,0,0,0,9,5,4,11,0,0,2,9,8
0021700207,2747,0,0,0,4,4,1,3,0,0,0,0,0,0
0021700207,101107,1,0,1,2,13,8,5,3,0,1,3,0,2
0021700207,101112,3,1,0,1,5,4,1,7,0,0,6,1,8
0021700207,201145,0,0,0,0,3,3,0,4,0,0,4,0,0
0021700207,201567,1,1,2,2,5,5,0,11,0,2,6,5,2
0021700207,201587,0,0,2,5,8,3,5,2,0,2,0,2,0
0021700207,202689,0,1,0,1,7,1,6,2,0,0,2,0,0
0021700207,202697,0,0,4,5,10,4,6,1,1,3,1,0,0
0021700207,203077,0,1,0,2,8,7,1,1,0,0,1,0,0
0021700207,203087,0,0,1,0,7,1,6,0,1,0,0,0,0
0021700207,203109,0,0,0,1,7,3,4,3,0,0,2,1,0
0021700207,203469,3,0,0,0,5,3,2,12,0,0,8,4,8
0021700207,1626163,0,0,1,1,7,7,0,4,0,1,3,1,0
0021700207,1628370,0,0,0,0,0,0,0,1,0,0,1,0,0
0021700207,1628407,0,0,0,0,3,2,1,0,0,0,0,0,0
0021700208,201148,4,0,0,3,10,10,0,11,0,0,11,0,10
0021700208,201152,1,0,3,4,10,5,5,6,1,2,5,1,2
0021700208,201188,1,0,1,0,13,12,1,5,1,0,5,0,2
0021700208,201596,0,1,0,2,4,1,3,1,0,0,1,0,0
0021700208,201936,1,0,0,3,8,6,2,1,0,0,1,0,3
0021700208,201954,0,0,2,1,5,2,3,0,2,0,0,0,0
0021700208,202362,0,0,2,2,1,1,0,1,1,1,0,1,0
0021700208,202709,0,0,0,2,7,2,5,1,0,0,1,0,0
0021700208,202711,0,0,0,0,6,1,5,1,0,0,1,0,0
0021700208,202718,1,0,0,0,4,3,1,5,0,0,5,0,2
0021700208,203210,0,0,0,0,3,2,1,8,0,0,6,2,0
0021700208,203463,0,0,0,0,4,2,2,1,0,0,0,1,0
0021700208,203506,0,0,1,3,12,7,5,4,1,0,4,0,0
0021700208,203516,0,0,1,2,4,1,3,0,1,0,0,0,0
0021700208,1626167,3,0,1,0,15,10,5,4,1,0,4,0,7
0021700208,1627734,2,0,0,0,11,8,3,3,0,0,2,1,6
0021700208,1627782,0,0,1,1,4,3,1,1,0,1,1,0,0
0021700208,1628388,0,0,0,0,0,0,0,2,0,0,2,0,0
0021700208,1628415,0,0,1,1,7,4,3,4,0,1,4,0,0
0021700209,201229,1,1,1,0,10,9,1,7,0,1,6,1,2
0021700209,202339,0,0,6,2,4,3,1,1,3,3,1,0,0
0021700209,202340,0,0,2,3,3,2,1,0,1,1,0,0,0
0021700209,202397,0,0,0,1,6,4,2,0,0,0,0,0,0
0021700209,202699,0,0,0,1,13,4,9,4,0,0,4,0,0
0021700209,202704,0,0,0,2,6,4,2,0,0,0,0,0,0
0021700209,202732,0,0,0,4,3,1,2,0,0,0,0,0,0
0021700209,203083,3,0,1,4,4,4,0,12,1,0,5,7,7
0021700209,203089,1,0,1,0,11,10,1,8,1,0,6,2,2
0021700209,203114,1,0,2,3,10,2,8,5,1,1,5,0,2
0021700209,203503,0,0,0,0,13,7,6,3,0,0,3,0,0
0021700209,203507,2,0,1,4,16,9,7,3,0,1,3,0,4
0021700209,203961,1,0,5,2,8,6,2,5,3,2,4,1,3
0021700209,204038,0,0,0,1,0,0,0,1,0,0,1,0,0
0021700209,1626169,0,0,0,2,2,2,0,2,0,0,2,0,0
0021700209,1627748,1,0,3,0,9,8,1,5,1,2,5,0,2
0021700209,1627763,0,0,1,2,5,2,3,2,1,0,2,0,0
0021700209,1628379,0,0,1,0,3,1,2,0,1,0,0,0,0
0021700209,1628391,0,0,0,0,1,0,1,1,0,0,1,0,0
0021700210,1938,0,0,0,3,4,3,1,2,0,0,2,0,0
0021700210,2037,0,0,1,1,0,0,0,0,0,1,0,0,0
0021700210,2200,3,0,3,0,17,15,2,8,3,0,8,0,7
0021700210,200746,3,0,2,2,5,3,2,8,2,0,3,5,7
0021700210,200752,0,0,1,1,7,4,3,6,1,0,4,2,0
0021700210,201952,1,0,0,2,6,2,4,1,0,0,1,0,2
0021700210,201959,2,0,1,1,15,12,3,6,1,0,4,2,4
0021700210,201980,0,0,0,3,9,7,2,3,0,0,3,0,0
0021700210,201988,0,0,0,1,2,2,0,1,0,0,1,0,0
0021700210,202357,0,0,2,1,5,5,0,4,0,2,3,1,0
0021700210,202710,0,0,4,4,6,4,2,1,1,3,1,0,0
0021700210,203464,0,0,0,0,4,1,3,0,0,0,0,0,0
0021700210,203498,0,0,1,0,4,3,1,3,1,0,2,1,0
0021700210,203530,0,0,0,0,5,5,0,6,0,0,3,3,0
0021700210,203937,0,0,1,2,4,3,1,3,1,0,2,1,0
0021700210,203952,0,0,1,0,5,1,4,1,1,0,1,0,0
0021700210,1626145,0,0,1,2,5,2,3,2,0,1,2,0,0
0021700210,1626157,5,0,2,2,16,13,3,6,2,0,3,3,12
0021700210,1627749,0,0,0,1,7,6,1,1,0,0,0,1,0
0021700210,1627854,0,0,0,1,1,1,0,0,0,0,0,0,0
0021700211,2749,0,0,2,2,3,3,0,0,1,1,0,0,0
0021700211,101139,0,0,2,0,2,1,1,1,1,1,1,0,0
0021700211,200765,0,0,1,2,0,0,0,0,1,0,0,0,0
0021700211,200768,2,1,0,0,8,5,3,0,0,0,0,0,4
0021700211,201586,1,0,3,1,9,4,5,3,0,3,1,2,3
0021700211,201942,0,0,0,3,5,3,2,0,0,0,0,0,0
0021700211,201950,1,0,1,2,9,2,7,2,1,0,2,0,2
0021700211,201967,0,0,1,3,5,2,3,5,0,1,3,2,0
0021700211,202326,0,0,3,4,8,6,2,6,2,1,5,1,0
0021700211,202685,2,1,1,2,17,12,5,7,0,1,4,3,5
0021700211,202734,0,0,1,0,11,5,6,1,0,1,1,0,0
0021700211,203076,2,1,2,5,8,4,4,5,0,2,5,0,4
0021700211,203121,0,0,0,1,8,3,5,0,0,0,0,0,0
0021700211,203512,0,0,0,0,1,1,0,0,0,0,0,0,0
0021700211,1626153,0,1,1,3,1,1,0,0,1,0,0,0,0
0021700211,1627751,4,0,1,0,12,10,2,4,1,0,3,1,8
0021700211,1627767,2,0,0,0,2,2,0,6,0,0,1,5,4
0021700211,1627783,2,0,0,0,10,7,3,1,0,0,1,0,6
0021700211,1627832,1,0,1,2,7,3,4,0,0,1,0,0,3
0021700211,1628035,0,0,0,0,1,1,0,0,0,0,0,0,0
0021700211,1628384,0,0,1,2,5,5,0,0,1,0,0,0,0
0021700212,2546,0,0,1,0,5,3,2,4,1,0,3,1,0
0021700212,101109,0,0,0,0,1,0,1,2,0,0,2,0,0
0021700212,201566,0,0,1,6,5,1,4,0,0,1,0,0,0
0021700212,201577,0,0,0,0,7,6,1,8,0,0,4,4,0
0021700212,202331,1,0,1,1,9,7,2,2,1,0,2,0,3
0021700212,202335,0,1,1,0,10,6,4,0,1,0,0,0,0
0021700212,202347,1,0,0,3,1,1,0,3,0,0,2,1,3
0021700212,203460,0,0,1,3,3,3,0,1,0,1,1,0,0
0021700212,203518,0,0,1,0,5,3,2,0,0,1,0,0,0
0021700212,203924,3,1,1,0,11,8,3,4,1,0,4,0,7
0021700212,203962,0,0,1,1,2,1,1,0,0,1,0,0,0
0021700212,1626170,0,1,1,1,3,0,3,1,0,1,0,1,0
0021700212,1626171,3,0,0,0,3,1,2,4,0,0,2,2,7
0021700212,1626177,0,0,0,0,5,4,1,5,0,0,5,0,0
0021700212,1626245,0,0,0,2,3,2,1,2,0,0,0,2,0
0021700212,1627739,1,0,3,4,6,3,3,0,1,2,0,0,2
0021700212,1627756,0,0,2,0,3,3,0,2,1,1,2,0,0
0021700212,1627835,0,0,0,0,5,1,4,0,0,0,0,0,0
0021700212,1628374,0,0,1,2,7,5,2,3,1,0,3,0,0
0021700212,1628469,0,0,0,0,6,2,4,1,0,0,1,0,0
0021700213,201578,1,0,0,0,4,3,1,3,0,0,3,0,2
0021700213,202323,0,0,0,1,8,5,3,3,0,0,3,0,0
0021700213,202334,1,0,0,3,9,9,0,7,0,0,5,2,2
0021700213,202687,2,0,2,0,3,3,0,6,1,1,5,1,4
0021700213,202696,6,0,1,2,12,10,2,7,1,0,7,0,14
0021700213,202714,0,0,1,0,4,2,2,0,0,1,0,0,0
0021700213,203081,1,0,0,0,3,2,1,2,0,0,2,0,3
0021700213,203082,0,0,3,2,5,1,4,2,1,2,2,0,0
0021700213,203090,0,0,1,2,6,4,2,10,1,0,8,2,0
0021700213,203095,0,0,0,3,14,7,7,1,0,0,1,0,0
0021700213,203468,0,0,1,4,9,5,4,2,0,1,2,0,0
0021700213,203613,1,0,0,0,2,1,1,0,0,0,0,0,3
0021700213,203894,0,0,0,8,7,3,4,2,0,0,2,0,0
0021700213,203901,1,0,2,0,7,2,5,0,2,0,0,0,2
0021700213,203932,2,0,2,1,6,5,1,5,1,1,5,0,4
0021700213,203943,3,0,0,0,4,1,3,1,0,0,1,0,8
0021700213,203994,7,0,1,2,17,12,5,6,1,0,5,1,18
0021700213,1626192,0,0,0,0,2,1,1,1,0,0,1,0,0
0021700213,1626209,0,0,1,1,5,4,1,0,1,0,0,0,0
0021700213,1628403,0,0,0,0,1,1,0,2,0,0,2,0,0
0021700214,101106,3,0,1,1,4,4,0,4,0,1,3,1,6
0021700214,101161,0,0,0,0,10,10,0,3,0,0,3,0,0
0021700214,200755,0,0,1,0,4,3,1,1,0,1,1,0,0
0021700214,201147,0,0,3,1,3,1,2,0,1,2,0,0,0
0021700214,201572,3,0,0,1,4,3,1,6,0,0,6,0,6
0021700214,203484,0,0,2,0,4,3,1,3,1,1,3,0,0
0021700214,203496,0,0,1,2,8,5,3,0,0,1,0,0,0
0021700214,203903,0,0,1,2,6,4,2,0,0,1,0,0,0
0021700214,203944,2,0,0,0,7,5,2,6,0,0,6,0,4
0021700214,203954,1,0,0,0,16,15,1,9,0,0,8,1,2
0021700214,203967,0,0,1,0,13,10,3,2,0,1,2,0,0
0021700214,204456,0,0,1,4,3,3,0,0,0,1,0,0,0
0021700214,1626147,0,0,0,0,4,2,2,0,0,0,0,0,0
0021700214,1626158,0,0,0,0,2,2,0,0,0,0,0,0,0
0021700214,1627732,0,0,3,5,11,7,4,3,0,3,3,0,0
0021700214,1627742,0,0,0,1,12,6,6,5,0,0,4,1,0
0021700214,1627789,0,0,0,2,6,2,4,1,0,0,1,0,0
0021700214,1628366,1,0,1,0,2,0,2,1,1,0,1,0,2
0021700214,1628398,2,0,0,0,10,5,5,4,0,0,3,1,4
0021700215,2561,0,0,0,1,9,7,2,2,0,0,2,0,0
0021700215,2585,3,0,0,3,9,4,5,1,0,0,1,0,8
0021700215,2733,1,0,0,0,3,2,1,1,0,0,1,0,3
0021700215,2738,0,0,0,1,6,5,1,3,0,0,2,1,0
0021700215,201142,0,0,3,4,9,5,4,2,2,1,2,0,0
0021700215,201143,1,0,0,2,9,5,4,6,0,0,6,0,2
0021700215,201156,0,0,1,1,5,1,4,0,0,1,0,0,0
0021700215,201580,0,0,0,1,1,1,0,2,0,0,2,0,0
0021700215,201939,0,0,2,6,1,0,1,1,1,1,0,1,0
0021700215,201956,0,0,0,1,3,2,1,1,0,0,1,0,0
0021700215,202681,1,0,0,3,8,6,2,5,0,0,5,0,2
0021700215,202691,0,0,1,0,4,4,0,1,0,1,1,0,0
0021700215,202694,0,0,1,4,9,6,3,3,1,0,3,0,0
0021700215,203110,2,0,5,2,16,8,8,2,1,4,2,0,5
0021700215,203382,1,0,0,0,2,2,0,8,0,0,4,4,3
0021700215,203935,1,0,0,5,6,3,3,2,0,0,0,2,3
0021700215,1626172,0,1,0,0,0,0,0,2,0,0,2,0,0
0021700215,1626179,0,0,1,2,7,2,5,2,1,0,2,0,0
0021700215,1627759,0,0,1,4,16,8,8,4,0,1,4,0,0
0021700215,1628369,0,0,1,1,6,3,3,1,1,0,1,0,0
0021700215,1628400,0,0,0,0,2,1,1,3,0,0,3,0,0
0021700216,2403,3,0,0,2,6,5,1,4,0,0,3,1,8
0021700216,2772,1,0,0,2,6,4,2,2,0,0,2,0,3
0021700216,101108,0,0,0,2,5,3,2,0,0,0,0,0,0
0021700216,200782,0,0,0,5,10,5,5,4,0,0,4,0,0
0021700216,201569,0,0,0,0,5,3,2,2,0,0,2,0,0
0021700216,201583,3,0,0,0,7,4,3,9,0,0,9,0,8
0021700216,201935,1,1,3,2,10,5,5,1,0,3,0,1,2
0021700216,202328,4,1,2,5,9,8,1,11,1,1,8,3,10
0021700216,203458,6,0,1,0,11,10,1,16,1,0,11,5,13
0021700216,203584,0,0,1,0,8,3,5,2,1,0,2,0,0
0021700216,203933,0,0,0,1,2,0,2,1,0,0,1,0,0
0021700216,203991,6,0,2,0,12,9,3,10,2,0,9,1,15
0021700216,204028,1,0,0,1,11,9,2,8,0,0,6,2,2
0021700216,1626164,0,0,0,0,7,1,6,0,0,0,0,0,0
0021700216,1627733,2,0,0,0,7,2,5,0,0,0,0,0,4
0021700216,1627737,1,0,0,1,10,4,6,1,0,0,1,0,3
0021700216,1627753,0,0,0,0,6,4,2,1,0,0,1,0,0
0021700216,1627755,0,0,1,4,3,0,3,0,0,1,0,0,0
0021700216,1628367,0,0,3,2,6,2,4,4,1,2,3,1,0
0021700216,1628455,0,0,0,2,2,0,2,1,0,0,1,0,0
0021700217,201152,2,0,1,2,17,8,9,1,1,0,1,0,4
0021700217,201229,2,0,1,1,5,4,1,4,0,1,4,0,5
0021700217,201954,0,0,1,3,3,2,1,0,1,0,0,0,0
0021700217,202340,0,0,0,0,8,3,5,3,0,0,3,0,0
0021700217,202362,0,0,1,1,1,0,1,0,0,1,0,0,0
0021700217,202397,0,0,1,0,3,0,3,0,0,1,0,0,0
0021700217,202699,2,0,0,0,10,8,2,0,0,0,0,0,4
0021700217,202704,1,0,0,0,4,2,2,0,0,0,0,0,2
0021700217,202709,0,0,1,1,5,4,1,2,0,1,2,0,0
0021700217,202711,0,0,0,1,5,3,2,1,0,0,0,1,0
0021700217,203083,6,0,1,9,12,10,2,8,1,0,4,4,14
0021700217,203506,0,0,3,5,12,5,7,0,2,1,0,0,0
0021700217,203961,2,2,0,0,4,4,0,6,0,0,5,1,4
0021700217,204038,0,0,0,2,0,0,0,0,0,0,0,0,0
0021700217,1626167,1,1,0,1,14,13,1,5,0,0,4,1,2
0021700217,1626169,0,0,1,0,6,3,3,0,0,1,0,0,0
0021700217,1627734,2,0,1,2,6,5,1,12,0,1,10,2,6
0021700217,1628379,0,0,0,1,3,2,1,0,0,0,0,0,0
0021700217,1628388,0,0,0,0,2,0,2,0,0,0,0,0,0
0021700218,101133,1,0,0,1,4,4,0,3,0,0,3,0,2
0021700218,101162,4,0,0,0,5,5,0,12,0,0,9,3,10
0021700218,201160,2,0,1,0,3,3,0,6,1,0,6,0,6
0021700218,201609,0,0,4,2,5,4,1,0,0,4,0,0,0
0021700218,201949,0,0,0,1,8,3,5,5,0,0,5,0,0
0021700218,201961,2,0,1,0,2,0,2,3,0,1,3,0,6
0021700218,201975,0,0,0,0,1,0,1,0,0,0,0,0,0
0021700218,202322,0,0,1,1,4,2,2,0,0,1,0,0,0
0021700218,202355,1,0,0,0,11,10,1,6,0,0,4,2,3
0021700218,202693,0,0,2,3,7,4,3,3,0,2,2,1,0
0021700218,203078,0,0,0,1,8,2,6,1,0,0,1,0,0
0021700218,203079,0,0,1,1,15,8,7,1,0,1,1,0,0
0021700218,203118,0,0,0,0,3,1,2,1,0,0,1,0,0
0021700218,203482,0,0,0,2,5,5,0,5,0,0,4,1,0
0021700218,203490,0,0,1,1,6,3,3,1,0,1,1,0,0
0021700218,204020,0,0,1,0,7,3,4,0,0,1,0,0,0
0021700218,204025,1,0,0,1,3,3,0,0,0,0,0,0,2
0021700218,1626159,0,0,0,2,4,3,1,0,0,0,0,0,0
0021700218,1626162,3,0,0,6,6,2,4,1,0,0,1,0,9
0021700218,1626196,0,0,1,2,11,3,8,0,1,0,0,0,0
0021700218,1628389,0,0,0,0,1,1,0,3,0,0,2,1,0
0021700219,201960,0,0,1,3,6,3,3,0,1,0,0,0,0
0021700219,201973,1,1,0,2,7,5,2,4,0,0,3,1,2
0021700219,202324,8,0,0,0,10,7,3,8,0,0,7,1,19
0021700219,202327,5,0,1,0,6,3,3,3,0,1,3,0,12
0021700219,202344,2,0,2,1,9,6,3,7,1,1,7,0,5
0021700219,202692,0,0,2,0,8,5,3,0,1,1,0,0,0
0021700219,203092,2,1,0,1,14,13,1,2,0,0,2,0,4
0021700219,203112,2,0,0,0,6,4,2,4,0,0,4,0,4
0021700219,203459,0,0,0,2,5,3,2,0,0,0,0,0,0
0021700219,203489,0,0,0,1,0,0,0,1,0,0,1,0,0
0021700219,203526,0,0,0,2,5,3,2,2,0,0,2,0,0
0021700219,203915,1,0,1,2,5,2,3,0,1,0,0,0,2
0021700219,203918,0,0,1,1,5,3,2,5,0,1,5,0,0
0021700219,203925,0,0,1,3,4,3,1,3,1,0,3,0,0
0021700219,204060,0,0,0,0,12,5,7,4,0,0,4,0,0
0021700219,1626178,3,0,0,2,4,3,1,2,0,0,1,1,9
0021700219,1626220,0,0,1,6,3,2,1,2,1,0,2,0,0
0021700219,1627747,0,0,0,0,3,0,3,1,0,0,1,0,0
0021700219,1627785,0,0,0,0,1,1,0,1,0,0,1,0,0
0021700219,1628378,0,0,0,4,15,7,8,1,0,0,1,0,0
0021700219,1628396,1,0,0,0,2,1,1,0,0,0,0,0,2
0021700220,2544,0,0,0,1,9,6,3,2,0,0,2,0,0
0021700220,2548,0,0,3,2,10,6,4,1,0,3,0,1,0
0021700220,2594,2,0,0,2,7,7,0,4,0,0,4,0,5
0021700220,2747,1,0,0,0,8,2,6,0,0,0,0,0,2
0021700220,101112,0,0,1,1,5,3,2,3,1,0,3,0,0
0021700220,101150,0,0,2,2,8,5,3,1,2,0,1,0,0
0021700220,101181,0,1,1,2,1,1,0,0,0,1,0,0,0
0021700220,201145,0,0,0,1,6,3,3,1,0,0,0,1,0
0021700220,201567,1,0,3,3,12,9,3,16,2,1,13,3,3
0021700220,201599,3,0,2,1,6,4,2,14,0,2,0,14,6
0021700220,201933,2,0,2,2,12,7,5,8,1,1,6,2,4
0021700220,202325,0,0,1,4,17,13,4,6,0,1,6,0,0
0021700220,202697,0,0,0,1,2,2,0,0,0,0,0,0,0
0021700220,203085,0,0,1,1,9,4,5,1,0,1,1,0,0
0021700220,203109,0,0,0,1,7,3,4,4,0,0,2,2,0
0021700220,1626149,2,0,0,0,6,3,3,8,0,0,3,5,6
0021700220,1626155,0,0,2,1,4,3,1,0,2,0,0,0,0
0021700220,1628393,0,0,1,0,0,0,0,1,1,0,1,0,0
0021700220,1628414,0,0,0,0,8,6,2,4,0,0,3,1,0
0021700221,101127,0,0,1,3,7,2,5,1,1,0,1,0,0
0021700221,101139,0,1,0,0,4,2,2,4,0,0,4,0,0
0021700221,200768,0,1,0,0,4,4,0,0,0,0,0,0,0
0021700221,201196,0,0,0,2,1,0,1,0,0,0,0,0,0
0021700221,201563,0,0,1,0,2,2,0,0,1,0,0,0,0
0021700221,201584,0,1,0,1,4,3,1,0,0,0,0,0,0
0021700221,201942,0,0,1,2,6,1,5,2,0,1,2,0,0
0021700221,202498,1,1,0,1,2,1,1,2,0,0,1,1,2
0021700221,202683,2,0,0,0,5,4,1,11,0,0,8,3,4
0021700221,202685,4,0,1,1,5,5,0,9,1,0,9,0,9
0021700221,203124,1,0,1,0,4,3,1,4,0,1,1,3,2
0021700221,203485,0,0,0,2,3,2,1,0,0,0,0,0,0
0021700221,203501,0,0,2,1,8,4,4,3,0,2,3,0,0
0021700221,203512,1,0,0,3,12,10,2,1,0,0,1,0,2
